timestamp,bnk139_Pf_1,bnk139_Pf_2,bnk139_Pf_3,bnk139_Pf_4,bnk239_Pf_5,bnk239_Pf_6,bnk239_Pf_7,bnk239_Pf_8,bnk276_Pf_9,bnk276_Pf_10,bnk276_Pf_11,bnk276_Pf_12
175,8.360629767642529,5.242673278250957,6.51846029020242,4.0075069698878325,5.672794836678416,9.429485507108975,5.169096323512679,8.166782618748382,3.453370390731929,3.9350967383338813,6.24654826693188,5.46678234782887
176,12.536453266830314,7.861193519227648,9.774188676082733,6.009107596049175,8.50614479277298,14.139162679781965,7.750867613138374,12.245786679436979,5.178154085292352,5.900478357696657,9.366382915136317,8.197163392547196
177,13.745679867718133,8.619459363310396,10.716975977853936,6.588727094329882,9.326620595258474,15.502981557638758,8.498491769530778,13.426976501342402,5.6775702807615875,6.469560390465687,10.269740220410737,8.98775326061878
178,8.71247939426634,5.463306494495308,6.792783861872377,4.1761593166888495,5.911529334039325,9.826316971620344,5.386633119418819,8.510474361473966,3.5986026863740403,4.100588147658463,6.509248308340842,5.6966891519995855
179,7.359807590286052,4.6150909272401845,5.738157872566283,3.5277821210616014,4.993724116179097,8.300714292636552,4.550321616195138,7.189165215556338,3.039865954460361,3.463910686925719,5.498590438054636,4.812193208179929
180,5.94170710694016,3.725847207982821,4.632519667657042,2.8480429472251276,4.031524697787185,6.701318274996025,3.673557760055418,5.803944400750001,2.454115995698233,2.7964518014293613,4.439070324144846,3.8849345673471394
181,8.287056437726891,5.196537886365351,6.461098004967744,3.9722410101899293,5.622874385987253,9.34650627379401,5.123608406962735,8.094915138826723,3.422787505713285,3.9002477075410393,6.191229130611115,5.418368781646017
182,8.4558146733853,5.302360571636652,6.592672286852747,4.053132022520659,5.737379019549076,9.536839224967727,5.227945950873655,8.259760594737198,3.492452934703808,3.979631084178242,6.317241812567766,5.528651112924881
183,11.489483156499325,7.204673331980142,8.957906496523217,5.5072626237177715,7.795762106168621,12.958343799372901,7.103561190231719,11.223091315925963,4.745383093426245,5.40733817119703,8.583575227760896,7.512074754115746
184,11.515864820548602,7.221216397393976,8.978475261589246,5.519908166636548,7.813662404562522,12.988098198948022,7.119872086233004,11.248861302326409,4.756231081050553,5.41969939397014,8.603197356472075,7.529247423289371
185,11.272601565744438,7.068674088861426,8.788812292342199,5.40330460730681,7.648605157182968,12.713735214419545,6.9694705936420345,11.011238279141757,4.655711360486025,5.305157720249508,8.42137461079441,7.370121881625599
186,10.178834954289522,6.382809369829059,7.936044687309437,4.879028632810196,6.906470442641929,11.480137184425448,6.293231467262594,9.942831424676287,4.203931980236578,4.790357578788486,7.604184044643,6.654942430359936
187,9.567877332096712,5.9996981343082005,7.459704613661696,4.586177855142742,6.4919278374881575,10.791072340743307,5.9154969082080315,9.346039289587761,3.9515619468660033,4.502783301255147,7.147690411985663,6.255433577427764
188,4.453664070544805,2.7927448364377763,3.472349954079303,2.13477815670338,3.021868357508996,5.023037973678372,2.7535507746451837,4.350402700743611,1.8393586338729666,2.0959391382416106,3.3270808476035434,2.9117563925287953
189,8.145965356301218,5.1080643547119475,6.351094735221917,3.904611715756786,5.527142272443537,9.187377554491702,5.0363765344188165,7.957095354495752,3.364241470902431,3.8335348199675328,6.0853295047658955,5.3256887637428365
190,7.650162515000409,4.797162858101173,5.964536398995033,3.666958166033409,5.190733667313449,8.628189331073012,4.729838305196665,7.472788054783417,3.159448675702906,3.600174546019876,5.714894846680292,5.001496015474669
191,5.208341181926712,3.2659777908334084,4.060742565543396,2.4965181054788648,3.533926484682091,5.87419597039578,3.2201422624038094,5.087582086422695,2.150978042213104,2.4510277556258897,3.890746326503089,3.405058670595087
192,6.221597796193632,3.901357364294189,4.8507396336406075,2.982203162324124,4.22143413056418,7.016991289020006,3.846604764050848,6.077345625259586,2.5694190989397923,2.9278390591365975,4.647633645837304,4.067462619114344
193,5.703905478657394,3.5767297040661084,4.447114917777324,2.734057313453597,3.870173234253049,6.4331151527697985,3.526533007537477,5.571656372390462,2.3556020357745386,2.6841956810269627,4.260875651693414,3.728984201127828
194,5.900654550237964,3.700104512993568,4.600512573919891,2.828365194270142,4.0036700100226374,6.6550173982425385,3.6481763443226707,5.763843676779632,2.436838651564323,2.7767643619554825,4.407818604275323,3.8575840461918913
195,6.242575261118023,3.9145116359054253,4.867094953263536,2.992258306401959,4.235667610339862,7.040650595433261,3.8595744254078137,6.097836712736388,2.5780296374003986,2.9376507207824396,4.663208616956186,4.08109334340273
196,6.875393445052912,4.311330903725035,5.360478863033377,3.295587523610666,4.665042887819023,7.754370740911207,4.250824634894385,6.715982556891454,2.8393544321798423,3.2354289001350476,5.135899860361989,4.4947778352210195
197,7.229501614879398,4.533380377407582,5.636563333653472,3.465322459627814,4.905309835793655,8.153749489656978,4.469757812136608,7.0618804768888355,2.985584643388308,3.4020574288085523,5.400404958004794,4.726264367768806
198,6.2804259392720505,3.9382465391886448,4.896605665896591,3.010401300498445,4.261349782325033,7.083340252912055,3.8829762272727484,6.134809795990536,2.5936404790876755,2.955439189801319,4.691445922849788,4.105805744366088
199,3.3848410688442785,2.122521426727414,2.6390299186910635,1.6224584214761766,2.296658203025677,3.817572442456592,2.092733443640005,3.3063611206955525,1.3978476889570512,1.592839822877094,2.5284641005561945,2.2128321628784664
200,1.7147081672468791,1.0752365477557468,1.3368917663048527,0.8219123585833766,1.1634515470610545,1.933923192550961,1.0601464159454426,1.6749514385501072,0.7081318083445287,0.8069123360776905,1.2808876603694788,1.120992546928486
201,2.091416788573018,1.311458014032945,1.6305969365295763,1.002480386057104,1.4190531920784897,2.3587917232620685,1.2930526925836852,2.042925802501218,0.8637109824343432,0.9841939569998385,1.5623034108750151,1.3672787503680564
202,2.0032855734826334,1.2561938558086023,1.5618844301921564,0.9602363842827031,1.3592550290441874,2.2593934675666714,1.2385641250270252,1.9568379723290326,0.8273261203276651,0.942733604937698,1.4964895039900212,1.3096804914535765
203,1.8223885917672915,1.142759366001898,1.420846036590208,0.8735268976526879,1.2365141001470497,2.0553699053744707,1.126721602501,1.780135215824426,0.7526332158826976,0.8576214474214058,1.3613829906357062,1.191439525287977
204,1.689717611599816,1.0595658002234778,1.317407594760033,0.8099336167038385,1.1464951336113107,1.9057377461387077,1.0446955955039345,1.6505403067139413,0.6978598976831532,0.7952075498640492,1.2623075549999252,1.1047318237715407
205,1.5584743247004458,0.9772674934810696,1.2150822702587403,0.7470246730455758,1.0574448753218104,1.7577158020846153,0.9635522832593417,1.5223399887874824,0.6436792056267457,0.7334689465668071,1.1643040773033468,1.018962266088983
206,1.1342289510616361,0.7112373084816281,0.8843145292843132,0.5436708182462385,0.7695889324145865,1.2792332339809933,0.7012556307235616,1.1079310459435994,0.4684799854532168,0.5338303900674064,0.8473990652954048,0.7416169784915426
207,0.9540642288903466,0.5982619943173144,0.7438470501819525,0.45731232613554956,0.6473448510368411,1.0760355462683457,0.5898658396570335,0.9319435710245891,0.39408910354698873,0.4490623855878943,0.7128388583468548,0.6238541224898163
208,1.1893512199092124,0.7458026527146905,0.9272912344578165,0.5700926169315045,0.80699010084268,1.3414025501285434,0.7353358764900271,1.1617752657740987,0.49131636470975243,0.5598523197651075,0.8887061158367392,0.7777676084219436
209,0.7195747156616418,0.45122140775862407,0.5610246285545915,0.34491429096999837,0.48824070016925464,0.8115679728904872,0.4448888565326445,0.7028908639753522,0.2972836809876478,0.33875313420013414,0.537734633749187,0.470608418918079
210,1.14662158243378,0.7190083160668945,0.8939765855809663,0.5496109875850753,0.777997492201893,1.2932101880103215,0.7089175780941194,1.1200363453412927,0.47377439918436665,0.5398633456579077,0.8569757417519734,0.7499981841696911
211,0.8915179630804306,0.5590413081334686,0.6950821411603507,0.42733197738912104,0.6049064051779887,1.005493120234728,0.5511955861435058,0.870847484882735,0.36842910316389416,0.41982295500606187,0.6664243667670742,0.5832336209890049
212,1.3204457176448934,0.8280076587137042,1.0295005537917863,0.6329302413677584,0.8959394037708033,1.4892566832280045,0.816387197396601,1.2898302443194765,0.5458052025015747,0.6219420534483684,0.9872669757401856,0.8640249694607376
213,0.8447644722653583,0.529723746684955,0.6586302491646205,0.4049215913876822,0.57318356028909,0.9527624795653246,0.5222894744987943,0.8251780070125282,0.34928021224061306,0.39800289816618606,0.6317873432576622,0.5529203886867768
214,0.4345256807947844,0.27247662421714636,0.33878289962032915,0.20828152217908477,0.2948312635439044,0.4900771500944507,0.2686526208541231,0.4244508937650618,0.1797265794021818,0.20479745766498383,0.3250942198668552,0.2845122244484376
215,0.39174167202415094,0.2456481931357517,0.3054258595434685,0.18777383099873465,0.26580176327996796,0.44182346564114805,0.2422007065142091,0.3826588626742137,0.16210906686916063,0.18472239815433739,0.29322719434415434,0.25662320716067394
216,0.33858060499007686,0.21231265343017808,0.26397822771703106,0.1622920966573516,0.2297312955084659,0.3818660790480568,0.2093330058987173,0.3307303727979763,0.1402016427450664,0.15975900776696897,0.2536004625685632,0.22194313930307719
217,0.28703526378071376,0.17999028173247106,0.22379031494537036,0.137584829393678,0.19475711849144525,0.3237309790136334,0.17746425424430035,0.2803801469937806,0.11896404668976528,0.13555888281322623,0.2151853336298676,0.18832342809659028
218,0.8583417545254045,0.5382376095008284,0.6692159320283095,0.41142960032976594,0.5823959209415142,0.9680755349038739,0.5306838516885749,0.83844049032453,0.3561971075990507,0.4058846627279699,0.6442988076605987,0.5638700283630675
219,0.495919061500463,0.31097437443840825,0.386648948630186,0.2377092576392999,0.33648746203044605,0.5593193016650322,0.30661008426458836,0.48442082526398,0.20617912002528876,0.23493998353072817,0.3729422793245587,0.3263873394148857
220,0.5750895546250685,0.36061956149557384,0.4483751259554621,0.2756581097980502,0.3902056599528957,0.648611261512172,0.3555585386651087,0.5617556941837982,0.2397749487920363,0.2732222473030865,0.43371130848004075,0.3795704801969002
221,0.301256712761744,0.18890808010687268,0.23487822973508654,0.1444016072557903,0.20440655454970783,0.3397705538762489,0.18625689806251775,0.294271861563082,0.126194499365545,0.14379794422913994,0.2282639688530798,0.19976943781534126
222,0.1982964989624495,0.1243451492499581,0.1546041255379459,0.0950496103501601,0.13454672515211505,0.22364750204745765,0.12260005911507546,0.19369885356636585,0.08378737403312543,0.09547525604440932,0.1515568319755194,0.1326377670245049
223,0.08577216992791518,0.05378487934473836,0.06687324988883715,0.04111323887810989,0.05819752054814167,0.09673762093601479,0.05303004923744016,0.08378348115002675,0.036962891872874895,0.042119013830285885,0.06685946250913465,0.05851329627358972
224,0.03239391488977474,0.02031314825443413,0.025256284959587986,0.015527399646992256,0.02197968792228085,0.036535280171577734,0.020028068580308978,0.03164283892810432,0.015068114632293239,0.017170034497750734,0.02725560675301124,0.023853248787896075
225,0,0,0,0,0,0,0,0,0,0,0,0
226,0,0,0,0,0,0,0,0,0,0,0,0
227,0,0,0,0,0,0,0,0,0,0,0,0
228,0,0,0,0,0,0,0,0,0,0,0,0
229,0,0,0,0,0,0,0,0,0,0,0,0
230,0,0,0,0,0,0,0,0,0,0,0,0
231,0,0,0,0,0,0,0,0,0,0,0,0
232,0,0,0,0,0,0,0,0,0,0,0,0
233,0,0,0,0,0,0,0,0,0,0,0,0
234,0,0,0,0,0,0,0,0,0,0,0,0
235,0,0,0,0,0,0,0,0,0,0,0,0
236,0,0,0,0,0,0,0,0,0,0,0,0
237,0,0,0,0,0,0,0,0,0,0,0,0
238,0,0,0,0,0,0,0,0,0,0,0,0
239,0,0,0,0,0,0,0,0,0,0,0,0
240,0,0,0,0,0,0,0,0,0,0,0,0
241,0,0,0,0,0,0,0,0,0,0,0,0
242,0,0,0,0,0,0,0,0,0,0,0,0
243,0,0,0,0,0,0,0,0,0,0,0,0
244,0,0,0,0,0,0,0,0,0,0,0,0
245,0,0,0,0,0,0,0,0,0,0,0,0
246,0,0,0,0,0,0,0,0,0,0,0,0
247,0,0,0,0,0,0,0,0,0,0,0,0
248,0,0,0,0,0,0,0,0,0,0,0,0
249,0,0,0,0,0,0,0,0,0,0,0,0
250,0,0,0,0,0,0,0,0,0,0,0,0
251,0,0,0,0,0,0,0,0,0,0,0,0
252,0,0,0,0,0,0,0,0,0,0,0,0
253,0,0,0,0,0,0,0,0,0,0,0,0
254,0,0,0,0,0,0,0,0,0,0,0,0
255,0,0,0,0,0,0,0,0,0,0,0,0
256,0,0,0,0,0,0,0,0,0,0,0,0
257,0,0,0,0,0,0,0,0,0,0,0,0
258,0,0,0,0,0,0,0,0,0,0,0,0
259,0,0,0,0,0,0,0,0,0,0,0,0
260,0,0,0,0,0,0,0,0,0,0,0,0
261,0,0,0,0,0,0,0,0,0,0,0,0
262,0,0,0,0,0,0,0,0,0,0,0,0
263,0,0,0,0,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0,0,0,0,0
265,0,0,0,0,0,0,0,0,0,0,0,0
266,0,0,0,0,0,0,0,0,0,0,0,0
267,0,0,0,0,0,0,0,0,0,0,0,0
268,0,0,0,0,0,0,0,0,0,0,0,0
269,0,0,0,0,0,0,0,0,0,0,0,0
270,0,0,0,0,0,0,0,0,0,0,0,0
271,0,0,0,0,0,0,0,0,0,0,0,0
272,0,0,0,0,0,0,0,0,0,0,0,0
273,0,0,0,0,0,0,0,0,0,0,0,0
274,0,0,0,0,0,0,0,0,0,0,0,0
275,0,0,0,0,0,0,0,0,0,0,0,0
276,0,0,0,0,0,0,0,0,0,0,0,0
277,0,0,0,0,0,0,0,0,0,0,0,0
278,0,0,0,0,0,0,0,0,0,0,0,0
279,0,0,0,0,0,0,0,0,0,0,0,0
280,0,0,0,0,0,0,0,0,0,0,0,0
281,0,0,0,0,0,0,0,0,0,0,0,0
282,0,0,0,0,0,0,0,0,0,0,0,0
283,0,0,0,0,0,0,0,0,0,0,0,0
284,0,0,0,0,0,0,0,0,0,0,0,0
285,0,0,0,0,0,0,0,0,0,0,0,0
286,0,0,0,0,0,0,0,0,0,0,0,0
287,0,0,0,0,0,0,0,0,0,0,0,0
288,0,0,0,0,0,0,0,0,0,0,0,0
289,0,0,0,0,0,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0,0,0,0,0
291,0,0,0,0,0,0,0,0,0,0,0,0
292,0,0,0,0,0,0,0,0,0,0,0,0
293,0,0,0,0,0,0,0,0,0,0,0,0
294,0,0,0,0,0,0,0,0,0,0,0,0
295,0,0,0,0,0,0,0,0,0,0,0,0
296,0,0,0,0,0,0,0,0,0,0,0,0
297,0,0,0,0,0,0,0,0,0,0,0,0
298,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0
300,0,0,0,0,0,0,0,0,0,0,0,0
301,0,0,0,0,0,0,0,0,0,0,0,0
302,0,0,0,0,0,0,0,0,0,0,0,0
303,0,0,0,0,0,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0,0,0,0,0
305,0,0,0,0,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0,0,0,0,0
309,0,0,0,0,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0,0,0,0,0
311,0,0,0,0,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,0,0,0,0,0
323,0,0,0,0,0,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,0,0,0,0,0
325,0,0,0,0,0,0,0,0,0,0,0,0
326,0,0,0,0,0,0,0,0,0,0,0,0
327,0,0,0,0,0,0,0,0,0,0,0,0
328,0,0,0,0,0,0,0,0,0,0,0,0
329,0,0,0,0,0,0,0,0,0,0,0,0
330,0,0,0,0,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0,0,0,0,0
332,0,0,0,0,0,0,0,0,0,0,0,0
333,0,0,0,0,0,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0,0,0,0,0
335,0,0,0,0,0,0,0,0,0,0,0,0
336,0,0,0,0,0,0,0,0,0,0,0,0
337,0,0,0,0,0,0,0,0,0,0,0,0
338,0,0,0,0,0,0,0,0,0,0,0,0
339,0,0,0,0,0,0,0,0,0,0,0,0
340,0,0,0,0,0,0,0,0,0,0,0,0
341,0,0,0,0,0,0,0,0,0,0,0,0
342,0,0,0,0,0,0,0,0,0,0,0,0
343,0,0,0,0,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0,0,0,0,0
347,0,0,0,0,0,0,0,0,0,0,0,0
348,0,0,0,0,0,0,0,0,0,0,0,0
349,0,0,0,0,0,0,0,0,0,0,0,0
350,0,0,0,0,0,0,0,0,0,0,0,0
351,0,0,0,0,0,0,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0,0,0,0,0
353,0,0,0,0,0,0,0,0,0,0,0,0
354,0,0,0,0,0,0,0,0,0.0050626007584460946,0.0057688059715556616,0.009157366982328509,0.00801423922978395
355,0.11281058653458712,0.07073977247714726,0.08795405957169888,0.05407358349536978,0.07654343399977133,0.12723273489435946,0.06974699326671294,0.11019499283261024,0.05573673865468053,0.06351170991505353,0.10081809619443634,0.08823282316333825
356,0.21676454167308912,0.13592584552661777,0.1690029455303077,0.10390191118633783,0.14707752967810156,0.24447657185732072,0.13401822907728397,0.2117387015686393,0.0969269994567982,0.11044778759978205,0.17532413612530137,0.15343816321600445
357,0.30866436580671824,0.19355317332984312,0.2406536908617281,0.14795232317471993,0.20943274242230925,0.3481252303743774,0.19083680091491148,0.3015077629024225,0.13363582169549545,0.15227729046667826,0.24172403071860754,0.21154926012083566
358,0.46171231630708265,0.28952446050305625,0.35997926986231543,0.2213129126761258,0.31327774542948017,0.5207394318453331,0.2854612036500248,0.4510071877925021,0.1968228424062894,0.22427855617839965,0.3560183953696994,0.31157608908789963
359,0.31238680161680643,0.19588738920758514,0.24355593036822995,0.14973660113804074,0.21195846299961088,0.3523235569954434,0.19313825783803806,0.3051438913901221,0.13198976079625171,0.15040161304351599,0.23874659195761325,0.20894349947274896
360,0.6434534325603254,0.40348827904552503,0.501675802577921,0.30842701895061453,0.43659143046833765,0.7257150460494511,0.3978256261833076,0.6285345069752324,0.2703456867124105,0.3080574365436554,0.4890084728061842,0.42796481718192975
361,0.6404508551893647,0.4016054624891049,0.49933480890820764,0.30698779127564657,0.4345541431012263,0.7223286073970635,0.39596923353339475,0.6256015464966436,0.2680593843687439,0.3054522074840813,0.4848729482818409,0.42434553634032063
362,0.6837812474867397,0.42877651253521104,0.5331178431292022,0.32775738088380696,0.4639543716159629,0.7711985271926695,0.4227589584399528,0.6679272928234702,0.2854204011577694,0.3252349914924235,0.5162760174767087,0.4518285136593246
363,0.4117169084023569,0.2581740005087884,0.3209997802572735,0.19734857611191167,0.27935521809580893,0.46435241467538824,0.25455072365328835,0.4021709589866571,0.17151411492222388,0.19543939915046812,0.31023929555807056,0.271511662454944
364,0.6520052473675296,0.40885083811300105,0.5083433224632853,0.31252616678965645,0.4423939468134931,0.7353601584423124,0.40311292578965613,0.6368880418723918,0.2712041257879987,0.3090356231915376,0.4905612402516553,0.429323750355651
365,1.498929455586345,0.9399288834914694,1.1686574343800182,0.7184829860402079,1.0170429157267966,1.690558483086093,0.926737692423976,1.4641757098238655,0.6227574341264749,0.7096287019721826,1.126460220224795,0.9858425140259124
366,1.3433589115173281,0.8423757616644307,1.0473650865518929,0.6439132398616704,0.9114863005362142,1.5150991897791135,0.8305536548881558,1.3122121794915893,0.5576095341515634,0.63539302502638,1.0086189649760977,0.8827115580946311
367,1.4838072398194695,0.9304462441793236,1.1568672264990576,0.7112344429555175,1.0067822978181462,1.6735029838746578,0.9173881347834199,1.4494041133874518,0.6154544794922175,0.7013070249697412,1.1132504415296016,0.974281731670015
368,1.8581808872988521,1.165203525899614,1.448751907750851,0.8906832456548625,1.2607996330467515,2.095738028513618,1.148850775587735,1.8150976415215372,0.770277885620435,0.8777274524188116,1.3932991388330294,1.2193715331937636
369,1.8888427798621266,1.1844305804720123,1.472657801762531,0.9053804337342627,1.281604121542213,2.130319857823284,1.1678079929894876,1.8450486162929378,0.7826059657255481,0.891775232506851,1.4155984982130323,1.2388872303463554
370,2.4483805055717855,1.5352981065170634,1.9089077670491812,1.1735840736532361,1.6612576655392415,2.7613910835436024,1.5137513586467373,2.3916130617782634,1.0140300988911135,1.1554817709180254,1.8342046291485516,1.6052381347979825
371,2.0258654796284037,1.2703529650941245,1.5794891113774587,0.9710596277193159,1.3745757858001135,2.284860077579406,1.2525245219214176,1.9788943472875233,0.8387569369804292,0.9557589582121411,1.5171658693586392,1.3277757953532996
372,3.170756915161849,1.9882763634964506,2.472116768207903,1.5198413026862374,2.1513993510759635,3.5761189299158276,1.960372408349932,3.0972406604151876,1.3123980490674256,1.4954704239490502,2.373900517861734,2.0775629823032737
373,2.65006699997295,1.6617690093279227,2.0661549411690356,1.2702586130728688,1.798104546200638,2.988861971358271,1.6384473379790674,2.5886233113274626,1.096618451720034,1.2495907488352689,1.983592639660482,1.735977817570821
374,2.791298364882186,1.7503305080951792,2.176267584531729,1.3379551496939521,1.8939318438923605,3.1481489085355374,1.7257659430849195,2.726580126569634,1.1548257579104542,1.3159176569919635,2.088879564162514,1.8281216185515832
375,2.846884036676496,1.7851864369269408,2.219605587094376,1.3645990716630512,1.9316474371803736,3.2108408708821914,1.7601326953149934,2.7808770050198834,1.1776178184624013,1.3418890857673356,2.130106449851539,1.8642020907275265
376,3.222112268070403,2.0204795998400615,2.51215655443541,1.5444575027144452,2.186244618587144,3.634039752799033,1.9921236966248526,3.1474053029324858,1.3326326655072291,1.518527659097473,2.4105014305797283,2.1095949486006274
377,2.9505796665187005,1.850210522761855,2.3004530667914147,1.4143035760949845,2.002006255822434,3.327793357228601,1.824244217279063,2.8821683779153813,1.2201715860806164,1.390378872037486,2.2070788371982224,1.931565900376559
378,4.0157755940145625,2.5181595146903635,3.1309452124357233,1.924884743109092,2.7247553938043296,4.529168114836838,2.482819050235949,3.922666980054503,1.660482516841514,1.8921107778127977,3.0035249667061277,2.6285904739061894
379,3.109967437745166,1.95015730097263,2.424721559280414,1.4907030366448397,2.110152908738765,3.5075578870020756,1.9227883180414538,3.0378606302778954,1.2858152994944665,1.4651795256946272,2.325816932990301,2.0354817429111076
380,2.973636950949655,1.8646689801167111,2.3184299413977714,1.4253556416249467,2.017650919885178,3.353798375441037,1.8384997611190148,2.904691062803909,1.229345260045235,1.400832223520892,2.223672422803426,1.9460880839885766
381,2.6747426285966256,1.6772422765822697,2.0853935762706306,1.2820864007448518,1.8148472776142364,3.016692229239832,1.653703449629012,2.612726817947316,1.1056960080460223,1.2599345747933262,2.0000123651229638,1.7503478442605496
382,2.79158118075435,1.750507852536551,2.1764880851499093,1.338090712039181,1.8941237380993678,3.148467880699342,1.725940798631172,2.7268563851546075,1.1539201867696425,1.3148857636126428,2.0872415429831457,1.8266880739944804
383,2.5750363635289375,1.6147197889142189,2.0076564502895837,1.2342941215380059,1.7471952942852402,2.904239123725889,1.5920584177933434,2.515332313566015,1.0643488742549065,1.2128197411926394,1.9252225691547549,1.6848941698590953
384,3.375381893140385,2.1165898917742676,2.631654964540777,1.617924347654434,2.290240030641109,3.806903968587043,2.0868851532942596,3.2971212627095876,1.3950879476660834,1.589695112717454,2.5234722070643922,2.2084634148824422
385,3.3733112941444787,2.115291487906676,2.6300405984335757,1.6169318458766313,2.2888351025891254,3.8045686560848084,2.085604971543044,3.2950986720244204,1.394170461115524,1.5886496417936686,2.521812632974769,2.2070110078969565
386,3.301284327396731,2.0701257690103154,2.5738839528677104,1.582407105601848,2.239963879197608,3.723333479077274,2.041073119355247,3.2247417017405264,1.3643488383863047,1.5546680652305183,2.467870488142509,2.159802541305235
387,3.8446287802514534,2.410839031412146,2.9975086484071176,1.8428488118346043,2.608630079275171,4.336141220354202,2.377004728780443,3.7554883269219115,1.5888457495049844,1.8104810718747057,2.873946475486204,2.5151874586426395
388,4.559021095047604,2.8588107276909187,3.5544927590595345,2.185279018690558,3.0933544537981046,5.141864253902642,2.8186894810762926,4.453316947682586,1.8840195755083102,2.1468300378195484,3.407864747390405,2.98245591784608
389,5.169004780722791,3.241311239965135,4.030073492000682,2.477662958632736,3.507236230497323,5.829830649198357,3.1958218879231257,5.049157727664506,2.1360371113405217,2.43400264632914,3.86372077311937,3.381406757271925
390,6.440619220092386,4.038698425715482,5.021502183121399,3.0871868665692306,4.370042983861741,7.264013271788899,3.9820183475379682,6.291288881633948,2.6614537238296663,3.0327120125822793,4.814108324645713,4.213156015944093
391,5.476722457102782,3.434270775794187,4.269989085660792,2.6251615044508014,3.7160266319667232,6.176888161652298,3.386073382590639,5.349740750808034,2.263093773347201,2.578783020188807,4.093544244702376,3.582541022769857
392,4.938891034313189,3.0970145514634013,3.850662686847465,2.367362363075625,3.351101093700183,5.5702982578522295,3.053550294321512,4.824379332167762,2.0408118045071433,2.32549392819901,3.6914747038982747,3.2306624212863015
393,7.4140002581724715,4.649073349581722,5.780409803755119,3.553758333417299,5.030494538397971,8.361835163985775,4.583827120937998,7.242101387885281,3.063503479530615,3.490845517911668,5.5413466224646335,4.849612074440912
394,5.253619832785914,3.2943705291237118,4.0960445817577655,2.5182215553323246,3.564648631690674,5.925263221778051,3.248136530083947,5.131810919550607,2.170789065836383,2.473602309068591,3.926581033261524,3.4364200775634277
395,6.06147374952126,3.800948892202335,4.72589709560837,2.9054507823096802,4.112787905287395,6.836396355456464,3.7476054489318487,5.920934168521164,2.5045582279463545,2.8539304501507905,4.530311576248968,3.964786038124553
396,5.654493581292051,3.545745144153223,4.408590368814983,2.710372671436154,3.8366466263258037,6.37738624441788,3.49598329249119,5.523390125017035,2.336368247556807,2.662278884182775,4.226085063698437,3.6985365740233718
397,7.461448299213187,4.6788264404113455,5.81740320975054,3.5765016387020405,5.0626886445486825,8.415349148908984,4.61316264963832,7.288449312340051,3.0829454564353256,3.5129995446299755,5.576513787697119,4.880389270085725
398,6.67801170829427,4.18755937147465,5.206587942273805,3.2009763869173278,4.5311168405884,7.531754947859719,4.128790142498086,6.5231772561164405,2.7592143650704344,3.1441097304512966,4.990940374215477,4.367913857524529
399,4.5827367624921065,2.873682035169259,3.572982949486448,2.1966466674467813,3.10944583920405,5.168611825398372,2.8333520810004593,4.47648275050612,1.8934737911757626,2.1576030650442966,3.4249657842937204,2.997422206855247
400,5.048067663387333,3.1654755898975826,3.9357834900664126,2.419694079001717,3.4251788408209474,5.693432455894818,3.121050533854281,4.931024623428837,2.085719659911145,2.376666184670578,3.772705227880973,3.301752818036188
401,5.457005021544092,3.4219066267537337,4.254616162294255,2.6157103311988084,3.7026480983229093,6.154649971706656,3.3738827550316977,5.330480478019705,2.254664282918036,2.5691776617880264,4.078296758080977,3.5691969026016226
402,5.033397092006563,3.156276161781257,3.924345411878782,2.4126620229611286,3.4152246694375847,5.676886341061296,3.1119802127545877,4.916694199682139,2.0796282376613275,2.3697250422169907,3.7616869012051364,3.292109925481759
403,6.000430756252339,3.762670858306612,4.678304230157189,2.876190998323695,4.0713694491835835,6.767549386228435,3.70986461829445,5.861306500477017,2.479158546167883,2.824987651200111,4.48436795588906,3.9245776282882745
