timestamp,sum_rt,ckt1_MW_bg276,ckt2_MW_bg276,ckt3_MW_bg276,ckt4_MW_bg276,ckt1_MW_a239,ckt2_MW_a239,ckt3_MW_a239,ckt4_MW_a239,ckt1_MW_a139,ckt2_MW_a139,ckt3_MW_a139,ckt4_MW_a139,da_sum,da_feeder,,,,,,,,,,,,
2016-02-06 15:55:00,29.553,3.592,2.237,2.715,1.686,2.24,3.809,2.087,3.438,1.332,1.671,2.558,2.188,25.68,2.96,1.88,2.34,1.88,2.08,3.26,1.88,2.93,1.29,1.40,2.22,2.22,2.01
2016-02-06 16:00:00,29.77,3.63,2.24,2.744,1.696,2.263,3.82,2.11,3.455,1.345,1.676,2.581,2.21,26.64,3.07,1.95,2.43,1.95,2.16,3.38,1.95,3.04,1.33,1.45,2.30,2.30,2.08
2016-02-06 16:05:00,30.01,3.67,2.244,2.775,1.708,2.289,3.835,2.135,3.473,1.361,1.681,2.605,2.234,26.64,3.07,1.95,2.43,1.95,2.16,3.38,1.95,3.04,1.33,1.45,2.30,2.30,2.08
2016-02-06 16:10:00,30.271,3.713,2.249,2.806,1.721,2.318,3.853,2.162,3.493,1.379,1.687,2.63,2.26,26.64,3.07,1.95,2.43,1.95,2.16,3.38,1.95,3.04,1.33,1.45,2.30,2.30,2.08
2016-02-06 16:15:00,30.542,3.756,2.254,2.839,1.735,2.349,3.873,2.19,3.513,1.398,1.692,2.656,2.287,26.64,3.07,1.95,2.43,1.95,2.16,3.38,1.95,3.04,1.33,1.45,2.30,2.30,2.08
2016-02-06 16:20:00,30.828,3.8,2.26,2.872,1.751,2.382,3.896,2.22,3.534,1.42,1.697,2.682,2.314,26.64,3.07,1.95,2.43,1.95,2.16,3.38,1.95,3.04,1.33,1.45,2.30,2.30,2.08
2016-02-06 16:25:00,31.120,3.844,2.266,2.905,1.767,2.417,3.92,2.25,3.555,1.442,1.703,2.708,2.343,26.64,3.07,1.95,2.43,1.95,2.16,3.38,1.95,3.04,1.33,1.45,2.30,2.30,2.08
2016-02-06 16:30:00,31.419,3.887,2.273,2.939,1.784,2.454,3.945,2.28,3.577,1.466,1.709,2.733,2.372,26.64,3.07,1.95,2.43,1.95,2.16,3.38,1.95,3.04,1.33,1.45,2.30,2.30,2.08
2016-02-06 16:35:00,31.715,3.929,2.279,2.972,1.801,2.491,3.971,2.31,3.598,1.491,1.715,2.758,2.4,26.64,3.07,1.95,2.43,1.95,2.16,3.38,1.95,3.04,1.33,1.45,2.30,2.30,2.08
2016-02-06 16:40:00,32.010,3.968,2.285,3.006,1.818,2.529,3.996,2.34,3.62,1.516,1.722,2.781,2.429,26.64,3.07,1.95,2.43,1.95,2.16,3.38,1.95,3.04,1.33,1.45,2.30,2.30,2.08
2016-02-06 16:45:00,32.295,4.004,2.291,3.039,1.835,2.567,4.021,2.368,3.641,1.541,1.729,2.803,2.456,26.64,3.07,1.95,2.43,1.95,2.16,3.38,1.95,3.04,1.33,1.45,2.30,2.30,2.08
2016-02-06 16:50:00,32.572,4.037,2.297,3.071,1.85,2.604,4.045,2.395,3.662,1.567,1.737,2.824,2.483,26.64,3.07,1.95,2.43,1.95,2.16,3.38,1.95,3.04,1.33,1.45,2.30,2.30,2.08
2016-02-06 16:55:00,32.836,4.065,2.302,3.103,1.865,2.641,4.068,2.42,3.682,1.593,1.746,2.842,2.509,26.64,3.07,1.95,2.43,1.95,2.16,3.38,1.95,3.04,1.33,1.45,2.30,2.30,2.08
2016-02-06 17:00:00,33.079,4.088,2.306,3.134,1.879,2.677,4.088,2.442,3.701,1.618,1.755,2.858,2.533,28.48,3.28,2.08,2.59,2.08,2.31,3.62,2.09,3.25,1.43,1.55,2.46,2.46,2.23
2016-02-06 17:05:00,33.301,4.105,2.309,3.164,1.891,2.711,4.106,2.462,3.719,1.643,1.765,2.871,2.555,28.48,3.28,2.08,2.59,2.08,2.31,3.62,2.09,3.25,1.43,1.55,2.46,2.46,2.23
2016-02-06 17:10:00,33.504,4.118,2.312,3.192,1.902,2.744,4.121,2.478,3.736,1.666,1.776,2.883,2.576,28.48,3.28,2.08,2.59,2.08,2.31,3.62,2.09,3.25,1.43,1.55,2.46,2.46,2.23
2016-02-06 17:15:00,33.685,4.125,2.314,3.219,1.911,2.775,4.134,2.493,3.752,1.69,1.787,2.891,2.594,28.48,3.28,2.08,2.59,2.08,2.31,3.62,2.09,3.25,1.43,1.55,2.46,2.46,2.23
2016-02-06 17:20:00,33.846,4.128,2.315,3.244,1.919,2.804,4.144,2.505,3.767,1.712,1.799,2.898,2.611,28.48,3.28,2.08,2.59,2.08,2.31,3.62,2.09,3.25,1.43,1.55,2.46,2.46,2.23
2016-02-06 17:25:00,33.986,4.128,2.315,3.266,1.926,2.831,4.152,2.515,3.78,1.733,1.811,2.903,2.626,28.48,3.28,2.08,2.59,2.08,2.31,3.62,2.09,3.25,1.43,1.55,2.46,2.46,2.23
2016-02-06 17:30:00,34.103,4.124,2.314,3.286,1.931,2.856,4.158,2.523,3.792,1.753,1.822,2.906,2.638,28.48,3.28,2.08,2.59,2.08,2.31,3.62,2.09,3.25,1.43,1.55,2.46,2.46,2.23
2016-02-06 17:35:00,34.206,4.118,2.313,3.303,1.935,2.879,4.163,2.53,3.803,1.772,1.833,2.908,2.649,28.48,3.28,2.08,2.59,2.08,2.31,3.62,2.09,3.25,1.43,1.55,2.46,2.46,2.23
2016-02-06 17:40:00,34.286,4.11,2.31,3.317,1.938,2.9,4.165,2.535,3.812,1.789,1.843,2.909,2.658,28.48,3.28,2.08,2.59,2.08,2.31,3.62,2.09,3.25,1.43,1.55,2.46,2.46,2.23
2016-02-06 17:45:00,34.353,4.1,2.307,3.328,1.941,2.919,4.165,2.54,3.82,1.806,1.853,2.909,2.665,28.48,3.28,2.08,2.59,2.08,2.31,3.62,2.09,3.25,1.43,1.55,2.46,2.46,2.23
2016-02-06 17:50:00,34.395,4.089,2.303,3.335,1.942,2.935,4.164,2.543,3.825,1.82,1.862,2.908,2.669,28.48,3.28,2.08,2.59,2.08,2.31,3.62,2.09,3.25,1.43,1.55,2.46,2.46,2.23
2016-02-06 17:55:00,34.425,4.078,2.299,3.339,1.942,2.948,4.162,2.545,3.83,1.834,1.869,2.907,2.672,28.48,3.28,2.08,2.59,2.08,2.31,3.62,2.09,3.25,1.43,1.55,2.46,2.46,2.23
2016-02-06 18:00:00,34.431,4.066,2.293,3.338,1.941,2.959,4.158,2.547,3.832,1.845,1.875,2.905,2.672,29.72,3.43,2.17,2.71,2.17,2.41,3.77,2.18,3.39,1.49,1.62,2.57,2.57,2.32
2016-02-06 18:05:00,34.423,4.055,2.287,3.333,1.939,2.967,4.153,2.549,3.833,1.855,1.879,2.903,2.67,29.72,3.43,2.17,2.71,2.17,2.41,3.77,2.18,3.39,1.49,1.62,2.57,2.57,2.32
2016-02-06 18:10:00,34.399,4.044,2.28,3.324,1.937,2.973,4.147,2.55,3.831,1.863,1.882,2.901,2.667,29.72,3.43,2.17,2.71,2.17,2.41,3.77,2.18,3.39,1.49,1.62,2.57,2.57,2.32
2016-02-06 18:15:00,34.362,4.034,2.272,3.312,1.934,2.977,4.139,2.551,3.829,1.87,1.884,2.899,2.661,29.72,3.43,2.17,2.71,2.17,2.41,3.77,2.18,3.39,1.49,1.62,2.57,2.57,2.32
2016-02-06 18:20:00,34.307,4.023,2.264,3.296,1.93,2.978,4.131,2.551,3.824,1.875,1.884,2.896,2.655,29.72,3.43,2.17,2.71,2.17,2.41,3.77,2.18,3.39,1.49,1.62,2.57,2.57,2.32
2016-02-06 18:25:00,34.245,4.013,2.255,3.279,1.926,2.978,4.123,2.551,3.818,1.879,1.883,2.893,2.647,29.72,3.43,2.17,2.71,2.17,2.41,3.77,2.18,3.39,1.49,1.62,2.57,2.57,2.32
2016-02-06 18:30:00,34.174,4.002,2.247,3.26,1.921,2.977,4.114,2.551,3.811,1.881,1.881,2.89,2.639,29.72,3.43,2.17,2.71,2.17,2.41,3.77,2.18,3.39,1.49,1.62,2.57,2.57,2.32
2016-02-06 18:35:00,34.094,3.991,2.238,3.24,1.915,2.974,4.104,2.551,3.803,1.883,1.879,2.886,2.63,29.72,3.43,2.17,2.71,2.17,2.41,3.77,2.18,3.39,1.49,1.62,2.57,2.57,2.32
2016-02-06 18:40:00,34.01,3.98,2.23,3.22,1.909,2.97,4.095,2.55,3.793,1.884,1.876,2.882,2.621,29.72,3.43,2.17,2.71,2.17,2.41,3.77,2.18,3.39,1.49,1.62,2.57,2.57,2.32
2016-02-06 18:45:00,33.918,3.968,2.221,3.199,1.903,2.966,4.085,2.549,3.783,1.883,1.872,2.877,2.612,29.72,3.43,2.17,2.71,2.17,2.41,3.77,2.18,3.39,1.49,1.62,2.57,2.57,2.32
2016-02-06 18:50:00,33.827,3.955,2.213,3.18,1.896,2.962,4.076,2.548,3.771,1.883,1.868,2.872,2.603,29.72,3.43,2.17,2.71,2.17,2.41,3.77,2.18,3.39,1.49,1.62,2.57,2.57,2.32
2016-02-06 18:55:00,33.729,3.942,2.206,3.161,1.888,2.957,4.067,2.546,3.758,1.881,1.863,2.866,2.594,29.72,3.43,2.17,2.71,2.17,2.41,3.77,2.18,3.39,1.49,1.62,2.57,2.57,2.32
2016-02-06 19:00:00,33.634,3.927,2.199,3.144,1.88,2.952,4.059,2.544,3.745,1.879,1.859,2.859,2.587,29.44,3.39,2.15,2.68,2.15,2.39,3.74,2.16,3.36,1.47,1.60,2.55,2.55,2.30
2016-02-06 19:05:00,33.542,3.911,2.193,3.129,1.872,2.948,4.051,2.542,3.731,1.877,1.855,2.852,2.581,29.44,3.39,2.15,2.68,2.15,2.39,3.74,2.16,3.36,1.47,1.60,2.55,2.55,2.30
2016-02-06 19:10:00,33.446,3.895,2.187,3.116,1.863,2.943,4.044,2.539,3.717,1.874,1.85,2.843,2.575,29.44,3.39,2.15,2.68,2.15,2.39,3.74,2.16,3.36,1.47,1.60,2.55,2.55,2.30
2016-02-06 19:15:00,33.355,3.877,2.182,3.105,1.854,2.939,4.037,2.536,3.702,1.871,1.846,2.835,2.571,29.44,3.39,2.15,2.68,2.15,2.39,3.74,2.16,3.36,1.47,1.60,2.55,2.55,2.30
2016-02-06 19:20:00,33.265,3.859,2.177,3.096,1.845,2.935,4.031,2.533,3.687,1.868,1.841,2.826,2.567,29.44,3.39,2.15,2.68,2.15,2.39,3.74,2.16,3.36,1.47,1.60,2.55,2.55,2.30
2016-02-06 19:25:00,33.173,3.84,2.173,3.087,1.837,2.93,4.024,2.529,3.673,1.865,1.836,2.816,2.563,29.44,3.39,2.15,2.68,2.15,2.39,3.74,2.16,3.36,1.47,1.60,2.55,2.55,2.30
2016-02-06 19:30:00,33.084,3.821,2.169,3.079,1.828,2.925,4.017,2.525,3.66,1.861,1.832,2.807,2.56,29.44,3.39,2.15,2.68,2.15,2.39,3.74,2.16,3.36,1.47,1.60,2.55,2.55,2.30
2016-02-06 19:35:00,32.993,3.802,2.165,3.071,1.819,2.92,4.009,2.521,3.647,1.858,1.827,2.797,2.557,29.44,3.39,2.15,2.68,2.15,2.39,3.74,2.16,3.36,1.47,1.60,2.55,2.55,2.30
2016-02-06 19:40:00,32.903,3.783,2.161,3.064,1.811,2.913,4.001,2.517,3.635,1.855,1.822,2.787,2.554,29.44,3.39,2.15,2.68,2.15,2.39,3.74,2.16,3.36,1.47,1.60,2.55,2.55,2.30
2016-02-06 19:45:00,32.812,3.764,2.157,3.057,1.802,2.906,3.992,2.512,3.625,1.852,1.817,2.777,2.551,29.44,3.39,2.15,2.68,2.15,2.39,3.74,2.16,3.36,1.47,1.60,2.55,2.55,2.30
2016-02-06 19:50:00,32.718,3.745,2.152,3.049,1.795,2.898,3.981,2.507,3.617,1.849,1.811,2.767,2.547,29.44,3.39,2.15,2.68,2.15,2.39,3.74,2.16,3.36,1.47,1.60,2.55,2.55,2.30
2016-02-06 19:55:00,32.626,3.727,2.148,3.04,1.788,2.888,3.97,2.502,3.61,1.846,1.806,2.757,2.544,29.44,3.39,2.15,2.68,2.15,2.39,3.74,2.16,3.36,1.47,1.60,2.55,2.55,2.30
2016-02-06 20:00:00,32.531,3.71,2.143,3.03,1.781,2.877,3.957,2.496,3.606,1.844,1.8,2.748,2.539,28.78,3.32,2.10,2.62,2.10,2.34,3.65,2.11,3.29,1.44,1.57,2.49,2.49,2.25
2016-02-06 20:05:00,32.435,3.694,2.138,3.019,1.775,2.864,3.942,2.49,3.604,1.842,1.794,2.739,2.534,28.78,3.32,2.10,2.62,2.10,2.34,3.65,2.11,3.29,1.44,1.57,2.49,2.49,2.25
2016-02-06 20:10:00,32.337,3.678,2.132,3.006,1.77,2.85,3.926,2.484,3.604,1.841,1.787,2.731,2.528,28.78,3.32,2.10,2.62,2.10,2.34,3.65,2.11,3.29,1.44,1.57,2.49,2.49,2.25
2016-02-06 20:15:00,32.236,3.662,2.126,2.993,1.765,2.835,3.909,2.478,3.605,1.839,1.781,2.722,2.521,28.78,3.32,2.10,2.62,2.10,2.34,3.65,2.11,3.29,1.44,1.57,2.49,2.49,2.25
2016-02-06 20:20:00,32.133,3.647,2.12,2.978,1.76,2.819,3.891,2.471,3.608,1.837,1.774,2.714,2.514,28.78,3.32,2.10,2.62,2.10,2.34,3.65,2.11,3.29,1.44,1.57,2.49,2.49,2.25
2016-02-06 20:25:00,32.023,3.632,2.113,2.962,1.755,2.802,3.872,2.463,3.61,1.835,1.767,2.706,2.506,28.78,3.32,2.10,2.62,2.10,2.34,3.65,2.11,3.29,1.44,1.57,2.49,2.49,2.25
2016-02-06 20:30:00,31.914,3.617,2.106,2.946,1.751,2.785,3.852,2.456,3.613,1.833,1.76,2.698,2.497,28.78,3.32,2.10,2.62,2.10,2.34,3.65,2.11,3.29,1.44,1.57,2.49,2.49,2.25
2016-02-06 20:35:00,31.795,3.601,2.099,2.928,1.746,2.767,3.832,2.447,3.615,1.829,1.752,2.69,2.489,28.78,3.32,2.10,2.62,2.10,2.34,3.65,2.11,3.29,1.44,1.57,2.49,2.49,2.25
2016-02-06 20:40:00,31.673,3.585,2.092,2.91,1.741,2.748,3.812,2.438,3.616,1.825,1.745,2.681,2.48,28.78,3.32,2.10,2.62,2.10,2.34,3.65,2.11,3.29,1.44,1.57,2.49,2.49,2.25
2016-02-06 20:45:00,31.545,3.568,2.085,2.892,1.735,2.73,3.791,2.428,3.616,1.82,1.738,2.672,2.47,28.78,3.32,2.10,2.62,2.10,2.34,3.65,2.11,3.29,1.44,1.57,2.49,2.49,2.25
2016-02-06 20:50:00,31.41,3.55,2.077,2.872,1.729,2.712,3.771,2.418,3.613,1.814,1.73,2.663,2.461,28.78,3.32,2.10,2.62,2.10,2.34,3.65,2.11,3.29,1.44,1.57,2.49,2.49,2.25
2016-02-06 20:55:00,31.27,3.531,2.07,2.853,1.722,2.694,3.752,2.406,3.608,1.806,1.723,2.654,2.451,28.78,3.32,2.10,2.62,2.10,2.34,3.65,2.11,3.29,1.44,1.57,2.49,2.49,2.25
2016-02-06 21:00:00,31.12,3.51,2.063,2.833,1.714,2.677,3.733,2.394,3.6,1.796,1.715,2.644,2.441,27.7,3.19,2.02,2.52,2.02,2.25,3.52,2.03,3.16,1.39,1.51,2.40,2.40,2.16
2016-02-06 21:05:00,30.962,3.488,2.056,2.813,1.705,2.66,3.715,2.381,3.588,1.785,1.707,2.633,2.431,27.7,3.19,2.02,2.52,2.02,2.25,3.52,2.03,3.16,1.39,1.51,2.40,2.40,2.16
2016-02-06 21:10:00,30.798,3.464,2.049,2.793,1.695,2.644,3.698,2.367,3.573,1.772,1.7,2.622,2.421,27.7,3.19,2.02,2.52,2.02,2.25,3.52,2.03,3.16,1.39,1.51,2.40,2.40,2.16
2016-02-06 21:15:00,30.627,3.439,2.042,2.772,1.685,2.629,3.681,2.352,3.556,1.757,1.692,2.611,2.411,27.7,3.19,2.02,2.52,2.02,2.25,3.52,2.03,3.16,1.39,1.51,2.40,2.40,2.16
2016-02-06 21:20:00,30.447,3.414,2.035,2.752,1.673,2.613,3.664,2.337,3.535,1.742,1.684,2.598,2.4,27.7,3.19,2.02,2.52,2.02,2.25,3.52,2.03,3.16,1.39,1.51,2.40,2.40,2.16
2016-02-06 21:25:00,30.266,3.388,2.029,2.732,1.661,2.598,3.648,2.32,3.513,1.725,1.676,2.586,2.39,27.7,3.19,2.02,2.52,2.02,2.25,3.52,2.03,3.16,1.39,1.51,2.40,2.40,2.16
2016-02-06 21:30:00,30.073,3.361,2.022,2.711,1.649,2.582,3.632,2.303,3.488,1.708,1.667,2.572,2.378,27.7,3.19,2.02,2.52,2.02,2.25,3.52,2.03,3.16,1.39,1.51,2.40,2.40,2.16
2016-02-06 21:35:00,29.878,3.334,2.016,2.691,1.635,2.566,3.615,2.286,3.462,1.69,1.658,2.558,2.367,27.7,3.19,2.02,2.52,2.02,2.25,3.52,2.03,3.16,1.39,1.51,2.40,2.40,2.16
2016-02-06 21:40:00,29.679,3.308,2.01,2.671,1.622,2.549,3.598,2.268,3.435,1.671,1.648,2.544,2.355,27.7,3.19,2.02,2.52,2.02,2.25,3.52,2.03,3.16,1.39,1.51,2.40,2.40,2.16
2016-02-06 21:45:00,29.472,3.282,2.003,2.65,1.607,2.531,3.581,2.25,3.406,1.653,1.637,2.53,2.342,27.7,3.19,2.02,2.52,2.02,2.25,3.52,2.03,3.16,1.39,1.51,2.40,2.40,2.16
2016-02-06 21:50:00,29.265,3.257,1.998,2.63,1.593,2.513,3.563,2.231,3.378,1.634,1.626,2.514,2.328,27.7,3.19,2.02,2.52,2.02,2.25,3.52,2.03,3.16,1.39,1.51,2.40,2.40,2.16
2016-02-06 21:55:00,29.053,3.233,1.992,2.611,1.578,2.493,3.544,2.211,3.349,1.616,1.613,2.499,2.314,27.7,3.19,2.02,2.52,2.02,2.25,3.52,2.03,3.16,1.39,1.51,2.40,2.40,2.16
2016-02-06 22:00:00,28.838,3.21,1.986,2.591,1.563,2.472,3.524,2.192,3.32,1.598,1.6,2.483,2.299,25.92,2.99,1.89,2.36,1.89,2.10,3.29,1.90,2.96,1.30,1.41,2.24,2.24,2.03
2016-02-06 22:05:00,28.622,3.189,1.98,2.572,1.548,2.449,3.503,2.172,3.292,1.581,1.586,2.467,2.283,25.92,2.99,1.89,2.36,1.89,2.10,3.29,1.90,2.96,1.30,1.41,2.24,2.24,2.03
2016-02-06 22:10:00,28.400,3.168,1.975,2.552,1.533,2.425,3.481,2.152,3.264,1.564,1.57,2.45,2.266,25.92,2.99,1.89,2.36,1.89,2.10,3.29,1.90,2.96,1.30,1.41,2.24,2.24,2.03
2016-02-06 22:15:00,28.178,3.149,1.969,2.533,1.517,2.4,3.458,2.132,3.236,1.548,1.554,2.433,2.249,25.92,2.99,1.89,2.36,1.89,2.10,3.29,1.90,2.96,1.30,1.41,2.24,2.24,2.03
2016-02-06 22:20:00,27.956,3.131,1.964,2.514,1.502,2.374,3.434,2.112,3.209,1.532,1.537,2.416,2.231,25.92,2.99,1.89,2.36,1.89,2.10,3.29,1.90,2.96,1.30,1.41,2.24,2.24,2.03
2016-02-06 22:25:00,27.733,3.113,1.958,2.494,1.487,2.348,3.41,2.092,3.183,1.516,1.52,2.399,2.213,25.92,2.99,1.89,2.36,1.89,2.10,3.29,1.90,2.96,1.30,1.41,2.24,2.24,2.03
2016-02-06 22:30:00,27.507,3.095,1.952,2.475,1.472,2.321,3.385,2.072,3.156,1.501,1.502,2.382,2.194,25.92,2.99,1.89,2.36,1.89,2.10,3.29,1.90,2.96,1.30,1.41,2.24,2.24,2.03
2016-02-06 22:35:00,27.279,3.077,1.946,2.454,1.456,2.293,3.361,2.052,3.13,1.486,1.484,2.364,2.176,25.92,2.99,1.89,2.36,1.89,2.10,3.29,1.90,2.96,1.30,1.41,2.24,2.24,2.03
2016-02-06 22:40:00,27.053,3.059,1.939,2.434,1.441,2.266,3.336,2.032,3.105,1.471,1.466,2.347,2.157,25.92,2.99,1.89,2.36,1.89,2.10,3.29,1.90,2.96,1.30,1.41,2.24,2.24,2.03
2016-02-06 22:45:00,26.822,3.04,1.932,2.412,1.426,2.238,3.312,2.012,3.079,1.456,1.447,2.329,2.139,25.92,2.99,1.89,2.36,1.89,2.10,3.29,1.90,2.96,1.30,1.41,2.24,2.24,2.03
2016-02-06 22:50:00,26.594,3.021,1.924,2.39,1.411,2.211,3.288,1.992,3.054,1.441,1.43,2.312,2.12,25.92,2.99,1.89,2.36,1.89,2.10,3.29,1.90,2.96,1.30,1.41,2.24,2.24,2.03
2016-02-06 22:55:00,26.365,3,1.915,2.366,1.397,2.185,3.265,1.973,3.03,1.425,1.412,2.295,2.102,25.92,2.99,1.89,2.36,1.89,2.10,3.29,1.90,2.96,1.30,1.41,2.24,2.24,2.03
2016-02-06 23:00:00,26.136,2.978,1.906,2.342,1.382,2.159,3.242,1.954,3.005,1.41,1.395,2.278,2.085,24.26,2.80,1.77,2.21,1.77,1.97,3.08,1.78,2.77,1.22,1.32,2.10,2.10,1.90
2016-02-06 23:05:00,25.907,2.954,1.896,2.317,1.368,2.134,3.22,1.935,2.981,1.394,1.379,2.261,2.068,24.26,2.80,1.77,2.21,1.77,1.97,3.08,1.78,2.77,1.22,1.32,2.10,2.10,1.90
2016-02-06 23:10:00,25.681,2.93,1.885,2.29,1.353,2.11,3.2,1.917,2.957,1.379,1.363,2.245,2.052,24.26,2.80,1.77,2.21,1.77,1.97,3.08,1.78,2.77,1.22,1.32,2.10,2.10,1.90
2016-02-06 23:15:00,25.457,2.904,1.874,2.263,1.34,2.088,3.18,1.899,2.933,1.363,1.348,2.229,2.036,24.26,2.80,1.77,2.21,1.77,1.97,3.08,1.78,2.77,1.22,1.32,2.10,2.10,1.90
2016-02-06 23:20:00,25.234,2.877,1.862,2.236,1.326,2.066,3.161,1.882,2.91,1.347,1.333,2.213,2.021,24.26,2.80,1.77,2.21,1.77,1.97,3.08,1.78,2.77,1.22,1.32,2.10,2.10,1.90
2016-02-06 23:25:00,25.013,2.85,1.85,2.208,1.312,2.044,3.143,1.865,2.887,1.331,1.319,2.197,2.007,24.26,2.80,1.77,2.21,1.77,1.97,3.08,1.78,2.77,1.22,1.32,2.10,2.10,1.90
2016-02-06 23:30:00,24.797,2.822,1.838,2.181,1.299,2.024,3.126,1.848,2.865,1.315,1.306,2.181,1.992,24.26,2.80,1.77,2.21,1.77,1.97,3.08,1.78,2.77,1.22,1.32,2.10,2.10,1.90
2016-02-06 23:35:00,24.586,2.795,1.826,2.154,1.286,2.004,3.109,1.833,2.843,1.299,1.293,2.166,1.978,24.26,2.80,1.77,2.21,1.77,1.97,3.08,1.78,2.77,1.22,1.32,2.10,2.10,1.90
2016-02-06 23:40:00,24.383,2.768,1.814,2.128,1.274,1.986,3.094,1.817,2.822,1.284,1.281,2.151,1.964,24.26,2.80,1.77,2.21,1.77,1.97,3.08,1.78,2.77,1.22,1.32,2.10,2.10,1.90
2016-02-06 23:45:00,24.183,2.742,1.803,2.102,1.262,1.967,3.079,1.803,2.801,1.269,1.269,2.136,1.95,24.26,2.80,1.77,2.21,1.77,1.97,3.08,1.78,2.77,1.22,1.32,2.10,2.10,1.90
2016-02-06 23:50:00,23.993,2.717,1.792,2.078,1.25,1.95,3.065,1.789,2.781,1.255,1.258,2.121,1.937,24.26,2.80,1.77,2.21,1.77,1.97,3.08,1.78,2.77,1.22,1.32,2.10,2.10,1.90
